cay_trong,thoi_gian,nhiet_do,do_am,do_am_dat,anh_sang,trang_thai,san_luong
Sup lo,2025-02-25 12:00:00,23.10,51.40,67.40,70.60,Binh thuong,
Sup lo,2025-02-25 13:00:00,24.00,53.80,60.10,67.70,Binh thuong,
Sup lo,2025-02-25 14:00:00,23.10,51.40,67.40,70.60,Binh thuong,
Sup lo,2025-02-25 15:00:00,24.00,53.80,60.10,67.70,Binh thuong,
Sup lo,2025-02-25 16:00:00,24.80,58.60,67.20,69.10,Binh thuong,
Sup lo,2025-02-25 17:00:00,25.00,49.80,79.20,69.10,Binh thuong,
Sup lo,2025-02-25 18:00:00,24.50,58.40,76.40,78.30,Binh thuong,
Sup lo,2025-02-25 19:00:00,24.70,58.70,67.00,65.60,Binh thuong,
Sup lo,2025-02-25 20:00:00,24.40,56.50,78.50,65.60,Binh thuong,
Sup lo,2025-02-25 21:00:00,24.30,47.00,71.00,79.00,Binh thuong,
Sup lo,2025-02-25 22:00:00,24.80,58.60,67.20,69.10,Binh thuong,
Sup lo,2025-02-25 23:00:00,25.00,49.80,79.20,69.10,Binh thuong,
Sup lo,2025-02-26 00:00:00,24.50,58.40,76.40,78.30,Binh thuong,
Sup lo,2025-02-26 01:00:00,24.70,58.70,67.00,65.60,Binh thuong,
Sup lo,2025-02-26 02:00:00,24.40,56.50,78.50,65.60,Binh thuong,
Sup lo,2025-02-26 03:00:00,24.30,47.00,71.00,79.00,Binh thuong,
Sup lo,2025-02-26 04:00:00,24.40,55.40,67.00,78.30,Binh thuong,
Sup lo,2025-02-26 05:00:00,24.80,47.60,66.60,78.30,Binh thuong,
Sup lo,2025-02-26 06:00:00,24.60,47.60,66.10,68.00,Binh thuong,
Sup lo,2025-02-26 07:00:00,24.70,48.10,69.50,76.00,Binh thuong,
Sup lo,2025-02-26 08:00:00,23.60,48.20,79.10,76.00,Binh thuong,
Sup lo,2025-02-26 09:00:00,24.70,48.10,69.50,76.00,Binh thuong,
Sup lo,2025-02-26 10:00:00,23.60,48.20,79.10,76.00,Binh thuong,
Sup lo,2025-02-26 11:00:00,24.80,51.10,66.00,66.90,Binh thuong,
Sup lo,2025-02-26 12:00:00,24.10,49.80,69.10,66.90,Binh thuong,
Sup lo,2025-02-26 13:00:00,24.80,49.60,60.80,73.20,Binh thuong,
Sup lo,2025-02-26 14:00:00,24.60,55.60,76.00,73.20,Binh thuong,
Sup lo,2025-02-26 15:00:00,24.80,51.10,66.00,66.90,Binh thuong,
Sup lo,2025-02-26 16:00:00,24.10,49.80,69.10,66.90,Binh thuong,
Sup lo,2025-02-26 17:00:00,24.80,49.60,60.80,73.20,Binh thuong,
Sup lo,2025-02-26 18:00:00,24.60,55.60,76.00,73.20,Binh thuong,
Sup lo,2025-02-26 19:00:00,24.90,52.90,60.40,76.30,Binh thuong,
Sup lo,2025-02-26 20:00:00,24.60,49.10,75.50,76.30,Binh thuong,
Sup lo,2025-02-26 21:00:00,24.00,59.80,73.30,69.90,Binh thuong,
Sup lo,2025-02-26 22:00:00,23.40,56.30,62.90,63.80,Binh thuong,
Sup lo,2025-02-26 23:00:00,24.00,59.80,73.30,69.90,Binh thuong,
Sup lo,2025-02-27 00:00:00,23.40,56.30,62.90,63.80,Binh thuong,
Sup lo,2025-02-27 01:00:00,23.10,46.50,71.60,64.20,Binh thuong,
Sup lo,2025-02-27 02:00:00,23.00,54.00,62.40,64.20,Binh thuong,
Sup lo,2025-02-27 03:00:00,23.10,46.50,71.60,64.20,Binh thuong,
Sup lo,2025-02-27 04:00:00,23.00,54.00,62.40,64.20,Binh thuong,
Sup lo,2025-02-27 05:00:00,23.00,47.10,73.20,75.10,Binh thuong,
Sup lo,2025-02-27 06:00:00,24.20,55.70,77.40,74.50,Binh thuong,
Sup lo,2025-02-27 07:00:00,23.00,47.10,73.20,75.10,Binh thuong,
Sup lo,2025-02-27 08:00:00,24.20,55.70,77.40,74.50,Binh thuong,
Sup lo,2025-02-27 09:00:00,24.00,46.20,78.90,68.40,Binh thuong,
Sup lo,2025-02-27 10:00:00,24.80,52.10,74.80,67.60,Binh thuong,
Sup lo,2025-02-27 11:00:00,24.00,46.20,78.90,68.40,Binh thuong,
Sup lo,2025-02-27 12:00:00,24.80,52.10,74.80,67.60,Binh thuong,
Sup lo,2025-02-27 13:00:00,24.90,48.00,73.10,73.70,Binh thuong,
Sup lo,2025-02-27 14:00:00,23.00,48.30,74.70,73.70,Binh thuong,
Sup lo,2025-02-27 15:00:00,24.80,50.20,76.90,76.00,Binh thuong,
Sup lo,2025-02-27 16:00:00,24.40,54.50,66.50,77.50,Binh thuong,
Sup lo,2025-02-27 17:00:00,25.00,50.20,71.20,77.50,Binh thuong,
Sup lo,2025-02-27 18:00:00,25.00,45.70,62.50,77.50,Binh thuong,
Sup lo,2025-02-27 19:00:00,25.00,50.20,71.20,77.50,Binh thuong,
Sup lo,2025-02-27 20:00:00,25.00,45.70,62.50,77.50,Binh thuong,
Sup lo,2025-02-27 21:00:00,23.10,57.90,73.00,66.70,Binh thuong,
Sup lo,2025-02-27 22:00:00,23.20,54.60,72.70,66.70,Binh thuong,
Sup lo,2025-02-27 23:00:00,24.30,54.70,78.20,73.70,Binh thuong,
Sup lo,2025-02-28 00:00:00,23.10,57.90,73.00,66.70,Binh thuong,
Sup lo,2025-02-28 01:00:00,23.20,54.60,72.70,66.70,Binh thuong,
Sup lo,2025-02-28 02:00:00,24.30,54.70,78.20,73.70,Binh thuong,
Sup lo,2025-02-28 03:00:00,23.90,47.80,72.70,73.70,Binh thuong,
Sup lo,2025-02-28 04:00:00,24.40,45.90,70.50,65.60,Binh thuong,
Sup lo,2025-02-28 05:00:00,23.10,50.40,73.00,62.70,Binh thuong,
Sup lo,2025-02-28 06:00:00,24.40,47.40,74.80,62.70,Binh thuong,
Sup lo,2025-02-28 07:00:00,23.20,54.80,69.60,70.70,Binh thuong,
Sup lo,2025-02-28 08:00:00,23.00,55.80,77.60,79.70,Binh thuong,
Sup lo,2025-02-28 09:00:00,23.00,50.60,72.40,79.60,Binh thuong,
Sup lo,2025-02-28 10:00:00,24.10,54.80,67.40,72.50,Binh thuong,
Sup lo,2025-02-28 11:00:00,23.30,56.50,71.10,72.50,Binh thuong,
Sup lo,2025-02-28 12:00:00,24.30,55.80,76.40,71.60,Binh thuong,
Sup lo,2025-02-28 13:00:00,23.80,46.60,61.80,76.10,Binh thuong,
Sup lo,2025-02-28 14:00:00,24.80,59.80,75.20,76.10,Binh thuong,
Sup lo,2025-02-28 15:00:00,24.90,57.30,73.70,72.40,Binh thuong,
Sup lo,2025-02-28 16:00:00,23.00,54.70,70.30,69.10,Binh thuong,
Sup lo,2025-02-28 17:00:00,24.60,50.90,63.30,77.60,Binh thuong,
Sup lo,2025-02-28 18:00:00,23.10,49.70,66.10,72.60,Binh thuong,
Sup lo,2025-02-28 19:00:00,23.50,56.00,66.40,72.60,Binh thuong,
Sup lo,2025-02-28 20:00:00,23.10,49.70,66.10,72.60,Binh thuong,
Sup lo,2025-02-28 21:00:00,23.80,52.70,64.40,73.00,Binh thuong,
Sup lo,2025-02-28 21:00:00,23.50,56.00,66.40,72.60,Binh thuong,
Sup lo,2025-02-28 22:00:00,23.80,52.70,64.40,73.00,Binh thuong,
Sup lo,2025-02-28 23:00:00,23.70,47.20,77.80,73.10,Binh thuong,
Sup lo,2025-03-01 00:00:00,23.50,47.10,75.60,78.10,Binh thuong,
Sup lo,2025-03-01 01:00:00,24.20,53.20,69.90,80.00,Binh thuong,
Sup lo,2025-03-01 02:00:00,23.60,49.30,64.50,64.00,Binh thuong,
Sup lo,2025-03-01 03:00:00,24.50,46.20,70.30,64.00,Binh thuong,
Sup lo,2025-03-01 04:00:00,24.10,51.00,65.00,75.70,Binh thuong,
Sup lo,2025-03-01 04:00:00,24.10,51.00,65.00,75.70,Binh thuong,
Sup lo,2025-03-01 05:00:00,24.50,51.00,60.30,74.80,Binh thuong,
Sup lo,2025-03-01 06:00:00,24.10,57.50,79.20,69.20,Binh thuong,
Sup lo,2025-03-01 07:00:00,23.60,53.90,69.30,66.40,Binh thuong,
Sup lo,2025-03-01 08:00:00,24.60,47.60,71.10,78.40,Binh thuong,
Sup lo,2025-03-01 09:00:00,23.30,49.90,74.60,70.70,Binh thuong,
Sup lo,2025-03-01 10:00:00,24.60,47.60,71.10,78.40,Binh thuong,
Sup lo,2025-03-01 11:00:00,23.30,49.90,74.60,70.70,Binh thuong,
Sup lo,2025-03-01 12:00:00,24.90,46.30,76.30,70.70,Binh thuong,
Sup lo,2025-03-01 13:00:00,24.90,58.50,66.20,72.80,Binh thuong,
Sup lo,2025-03-01 14:00:00,23.60,54.60,61.10,75.90,Binh thuong,
Sup lo,2025-03-01 15:00:00,24.60,47.40,65.50,72.20,Binh thuong,
Sup lo,2025-03-01 16:00:00,23.60,45.40,61.10,72.20,Binh thuong,
Sup lo,2025-03-01 17:00:00,24.60,47.40,65.50,72.20,Binh thuong,
Sup lo,2025-03-01 18:00:00,23.60,45.40,61.10,72.20,Binh thuong,
Sup lo,2025-03-01 19:00:00,23.10,49.30,63.60,69.00,Binh thuong,
Sup lo,2025-03-01 20:00:00,23.90,48.50,69.10,69.00,Binh thuong,
Sup lo,2025-03-01 21:00:00,23.00,57.70,63.00,69.00,Binh thuong,
Sup lo,2025-03-01 22:00:00,24.00,52.50,78.50,64.30,Binh thuong,
Sup lo,2025-03-01 23:00:00,24.50,57.50,74.10,76.30,Binh thuong,
Sup lo,2025-03-02 00:00:00,24.80,45.50,74.30,77.60,Binh thuong,
Sup lo,2025-03-02 01:00:00,24.70,57.00,74.50,63.00,Binh thuong,
Sup lo,2025-03-02 02:00:00,23.70,50.20,72.50,75.80,Binh thuong,
Sup lo,2025-03-02 03:00:00,24.70,48.50,61.20,75.80,Binh thuong,
Sup lo,2025-03-02 04:00:00,23.30,49.70,61.70,76.00,Binh thuong,
Sup lo,2025-03-02 05:00:00,23.60,52.40,78.50,62.50,Binh thuong,
Sup lo,2025-03-02 06:00:00,25.00,48.60,62.80,74.80,Binh thuong,
Sup lo,2025-03-02 07:00:00,24.50,48.10,75.80,77.10,Binh thuong,
Sup lo,2025-03-02 07:00:00,24.50,48.10,75.80,77.10,Binh thuong,
Sup lo,2025-03-02 08:00:00,25.00,50.60,79.80,70.70,Binh thuong,
Sup lo,2025-03-02 09:00:00,23.20,48.60,75.60,70.70,Binh thuong,
Sup lo,2025-03-02 10:00:00,25.00,50.60,79.80,70.70,Binh thuong,
Sup lo,2025-03-02 11:00:00,23.20,48.60,75.60,70.70,Binh thuong,
Sup lo,2025-03-02 12:00:00,25.00,53.60,67.50,61.70,Binh thuong,
Sup lo,2025-03-02 13:00:00,23.10,55.80,78.30,68.00,Binh thuong,
Sup lo,2025-03-02 14:00:00,23.70,47.00,72.30,68.30,Binh thuong,
Sup lo,2025-03-02 15:00:00,24.10,54.20,64.70,61.30,Binh thuong,
Sup lo,2025-03-02 16:00:00,23.00,52.00,75.20,64.90,Binh thuong,
Sup lo,2025-03-02 17:00:00,24.60,45.80,75.40,64.10,Binh thuong,
Sup lo,2025-03-02 18:00:00,23.70,56.30,65.90,64.10,Binh thuong,
Sup lo,2025-03-02 19:00:00,23.00,52.00,75.20,64.90,Binh thuong,
Sup lo,2025-03-02 20:00:00,24.60,45.80,75.40,64.10,Binh thuong,
Sup lo,2025-03-02 21:00:00,23.70,56.30,65.90,64.10,Binh thuong,
Sup lo,2025-03-02 22:00:00,23.00,51.10,79.20,77.80,Binh thuong,
Sup lo,2025-03-02 23:00:00,23.10,51.20,66.60,79.60,Binh thuong,
Sup lo,2025-03-03 00:00:00,23.70,47.40,65.70,79.60,Binh thuong,
Sup lo,2025-03-03 01:00:00,24.70,55.80,66.80,69.90,Binh thuong,
Sup lo,2025-03-03 02:00:00,23.20,48.10,78.80,69.90,Binh thuong,
Sup lo,2025-03-03 03:00:00,24.70,55.80,66.80,69.90,Binh thuong,
Sup lo,2025-03-03 04:00:00,23.20,48.10,78.80,69.90,Binh thuong,
Sup lo,2025-03-03 05:00:00,23.80,57.60,66.90,70.30,Binh thuong,
Sup lo,2025-03-03 06:00:00,23.70,51.10,78.90,74.70,Binh thuong,
Sup lo,2025-03-03 07:00:00,25.00,59.90,77.20,63.80,Binh thuong,
Sup lo,2025-03-03 08:00:00,23.00,53.50,78.40,63.80,Binh thuong,
Sup lo,2025-03-03 09:00:00,24.80,51.00,67.30,60.60,Binh thuong,
Sup lo,2025-03-03 10:00:00,24.70,48.30,74.30,77.70,Binh thuong,
Sup lo,2025-03-03 11:00:00,24.80,51.00,67.30,60.60,Binh thuong,
Sup lo,2025-03-03 12:00:00,24.70,48.30,74.30,77.70,Binh thuong,
Sup lo,2025-03-03 13:00:00,24.10,56.40,63.50,60.70,Binh thuong,
Sup lo,2025-03-03 14:00:00,25.00,53.40,60.20,78.60,Binh thuong,
Sup lo,2025-03-03 15:00:00,24.10,56.40,63.50,60.70,Binh thuong,
Sup lo,2025-03-03 15:00:00,24.90,48.30,79.20,79.60,Binh thuong,
Sup lo,2025-03-03 16:00:00,25.00,53.40,60.20,78.60,Binh thuong,
Sup lo,2025-03-03 17:00:00,24.90,48.30,79.20,79.60,Binh thuong,
Sup lo,2025-03-03 18:00:00,23.00,52.70,69.30,79.60,Binh thuong,
Sup lo,2025-03-03 19:00:00,23.00,51.60,62.10,71.60,Binh thuong,
Sup lo,2025-03-03 20:00:00,23.20,51.70,71.50,70.60,Binh thuong,
Sup lo,2025-03-03 21:00:00,24.50,49.80,68.10,70.60,Binh thuong,
Sup lo,2025-03-03 22:00:00,23.70,54.30,62.00,60.70,Binh thuong,
Sup lo,2025-03-03 23:00:00,23.90,48.60,79.90,65.20,Binh thuong,
Sup lo,2025-03-04 00:00:00,23.70,54.30,62.00,60.70,Binh thuong,
Sup lo,2025-03-04 01:00:00,23.90,48.60,79.90,65.20,Binh thuong,
Sup lo,2025-03-04 02:00:00,24.40,51.80,61.70,72.70,Binh thuong,
Sup lo,2025-03-04 03:00:00,24.00,49.00,73.80,66.30,Binh thuong,
Sup lo,2025-03-04 04:00:00,25.00,50.30,63.20,78.70,Binh thuong,
Sup lo,2025-03-04 05:00:00,24.70,57.50,67.60,70.90,Binh thuong,
Sup lo,2025-03-04 06:00:00,24.00,50.40,70.70,70.90,Binh thuong,
Sup lo,2025-03-04 07:00:00,24.60,56.40,64.00,71.80,Binh thuong,
Sup lo,2025-03-04 08:00:00,24.30,54.70,78.30,74.70,Binh thuong,
Sup lo,2025-03-04 09:00:00,24.50,54.00,71.20,67.70,Binh thuong,
Sup lo,2025-03-04 10:00:00,24.40,54.70,61.80,67.70,Binh thuong,
Sup lo,2025-03-04 11:00:00,23.50,54.00,77.10,78.80,Binh thuong,
Sup lo,2025-03-04 12:00:00,23.60,48.00,63.50,68.10,Binh thuong,
Sup lo,2025-03-04 13:00:00,24.80,57.20,72.80,66.30,Binh thuong,
Sup lo,2025-03-04 14:00:00,24.30,48.30,63.30,66.70,Binh thuong,
Sup lo,2025-03-04 15:00:00,23.30,50.40,60.20,75.30,Binh thuong,
Sup lo,2025-03-04 16:00:00,23.20,47.50,68.50,72.20,Binh thuong,
Sup lo,2025-03-04 17:00:00,23.50,48.60,68.50,79.40,Binh thuong,
Sup lo,2025-03-04 18:00:00,23.80,53.70,70.40,79.40,Binh thuong,
Sup lo,2025-03-04 19:00:00,24.60,57.40,68.50,71.30,Binh thuong,
Sup lo,2025-03-04 20:00:00,24.90,59.00,74.90,71.30,Binh thuong,
Sup lo,2025-03-04 21:00:00,24.60,57.40,68.50,71.30,Binh thuong,
Sup lo,2025-03-04 22:00:00,24.90,59.00,74.90,71.30,Binh thuong,
Sup lo,2025-03-04 23:00:00,23.00,49.00,74.70,70.10,Binh thuong,
Sup lo,2025-03-05 00:00:00,23.00,48.10,79.60,69.00,Binh thuong,
Sup lo,2025-03-05 01:00:00,24.50,55.60,62.10,79.70,Binh thuong,
Sup lo,2025-03-05 02:00:00,23.20,56.00,76.20,79.70,Binh thuong,
Sup lo,2025-03-05 03:00:00,24.30,58.70,72.20,79.70,Binh thuong,
Sup lo,2025-03-05 04:00:00,24.20,59.70,73.80,65.90,Binh thuong,
Sup lo,2025-03-05 05:00:00,23.00,47.80,70.00,65.90,Binh thuong,
Sup lo,2025-03-05 06:00:00,24.30,49.20,75.50,70.50,Binh thuong,
Sup lo,2025-03-05 07:00:00,23.10,58.70,62.50,75.20,Binh thuong,
Sup lo,2025-03-05 08:00:00,24.00,56.50,78.20,75.20,Binh thuong,
Sup lo,2025-03-05 09:00:00,23.00,48.30,76.00,63.80,Binh thuong,
Sup lo,2025-03-05 10:00:00,23.10,57.80,79.20,66.80,Binh thuong,
Sup lo,2025-03-05 11:00:00,25.00,48.50,61.90,72.90,Binh thuong,
Sup lo,2025-03-05 12:00:00,23.90,55.50,61.70,72.90,Binh thuong,
Sup lo,2025-03-05 13:00:00,25.00,48.50,61.90,72.90,Binh thuong,
Sup lo,2025-03-05 14:00:00,23.90,55.50,61.70,72.90,Binh thuong,
Sup lo,2025-03-05 15:00:00,24.60,49.90,68.20,75.70,Binh thuong,
Sup lo,2025-03-05 16:00:00,24.00,45.00,63.70,74.00,Binh thuong,
Sup lo,2025-03-05 17:00:00,25.00,49.60,71.40,74.00,Binh thuong,
Sup lo,2025-03-05 18:00:00,24.40,54.00,74.20,76.50,Binh thuong,
Sup lo,2025-03-05 19:00:00,24.50,52.80,71.10,70.70,Binh thuong,
Sup lo,2025-03-05 20:00:00,24.80,51.20,67.60,77.70,Binh thuong,
Sup lo,2025-03-05 21:00:00,23.30,46.10,69.70,79.00,Binh thuong,
Sup lo,2025-03-05 22:00:00,23.00,53.10,72.30,79.90,Binh thuong,
Sup lo,2025-03-05 23:00:00,23.50,55.50,78.30,79.90,Binh thuong,
Sup lo,2025-03-06 00:00:00,23.30,59.70,78.30,79.80,Binh thuong,
Sup lo,2025-03-06 01:00:00,23.80,51.40,73.60,74.00,Binh thuong,
Sup lo,2025-03-06 02:00:00,23.80,54.50,72.30,78.40,Binh thuong,
Sup lo,2025-03-06 02:00:00,23.30,59.70,78.30,79.80,Binh thuong,
Sup lo,2025-03-06 03:00:00,24.80,45.30,65.30,61.40,Binh thuong,
Sup lo,2025-03-06 04:00:00,23.80,51.40,73.60,74.00,Binh thuong,
Sup lo,2025-03-06 05:00:00,23.80,54.50,72.30,78.40,Binh thuong,
Sup lo,2025-03-06 06:00:00,24.80,45.30,65.30,61.40,Binh thuong,
Sup lo,2025-03-06 07:00:00,23.50,45.10,69.00,69.40,Binh thuong,
Sup lo,2025-03-06 08:00:00,24.50,50.10,77.50,76.00,Binh thuong,
Sup lo,2025-03-06 09:00:00,24.20,53.00,79.20,76.00,Binh thuong,
Sup lo,2025-03-06 10:00:00,24.20,49.90,62.20,79.00,Binh thuong,
Sup lo,2025-03-06 11:00:00,23.40,45.10,77.80,78.80,Binh thuong,
Sup lo,2025-03-06 12:00:00,23.20,52.50,77.20,75.80,Binh thuong,
Sup lo,2025-03-06 13:00:00,24.70,50.80,62.50,68.40,Binh thuong,
Sup lo,2025-03-06 14:00:00,23.80,58.10,75.70,68.40,Binh thuong,
Sup lo,2025-03-06 15:00:00,23.00,50.20,75.50,62.20,Binh thuong,
Sup lo,2025-03-06 16:00:00,24.90,48.60,74.80,62.20,Binh thuong,
Sup lo,2025-03-06 17:00:00,24.50,50.10,77.50,76.00,Binh thuong,
Sup lo,2025-03-06 18:00:00,24.20,53.00,79.20,76.00,Binh thuong,
Sup lo,2025-03-06 19:00:00,24.20,49.90,62.20,79.00,Binh thuong,
Sup lo,2025-03-06 20:00:00,23.90,55.40,62.50,61.10,Binh thuong,
Sup lo,2025-03-06 21:00:00,23.40,45.10,77.80,78.80,Binh thuong,
Sup lo,2025-03-06 22:00:00,23.20,52.50,77.20,75.80,Binh thuong,
Sup lo,2025-03-06 23:00:00,24.70,50.80,62.50,68.40,Binh thuong,
Sup lo,2025-03-07 00:00:00,23.80,58.10,75.70,68.40,Binh thuong,
Sup lo,2025-03-07 01:00:00,23.00,50.20,75.50,62.20,Binh thuong,
Sup lo,2025-03-07 02:00:00,24.90,48.60,74.80,62.20,Binh thuong,
Sup lo,2025-03-07 03:00:00,24.70,54.90,72.70,62.90,Binh thuong,
Sup lo,2025-03-07 03:00:00,23.90,55.40,62.50,61.10,Binh thuong,
Sup lo,2025-03-07 04:00:00,24.70,54.90,72.70,62.90,Binh thuong,
Sup lo,2025-03-07 05:00:00,23.20,54.50,62.90,68.80,Binh thuong,
Sup lo,2025-03-07 06:00:00,24.10,53.60,62.80,68.80,Binh thuong,
Sup lo,2025-03-07 07:00:00,23.20,54.50,62.90,68.80,Binh thuong,
Sup lo,2025-03-07 08:00:00,24.10,53.60,62.80,68.80,Binh thuong,
Sup lo,2025-03-07 09:00:00,24.70,56.60,79.50,71.30,Binh thuong,
Sup lo,2025-03-07 10:00:00,24.30,55.50,79.10,71.30,Binh thuong,
Sup lo,2025-03-07 10:00:00,24.30,55.50,79.10,71.30,Binh thuong,
Sup lo,2025-03-07 11:00:00,24.10,58.50,80.00,60.80,Binh thuong,
Sup lo,2025-03-07 12:00:00,24.60,58.70,68.30,79.40,Binh thuong,
Sup lo,2025-03-07 13:00:00,23.30,57.90,60.00,62.20,Binh thuong,
Sup lo,2025-03-07 14:00:00,24.20,58.50,67.00,61.90,Binh thuong,
Sup lo,2025-03-07 15:00:00,24.70,48.00,79.70,66.50,Binh thuong,
Sup lo,2025-03-07 16:00:00,24.50,59.40,66.10,76.90,Binh thuong,
Sup lo,2025-03-07 17:00:00,23.10,57.90,66.90,77.30,Binh thuong,
Sup lo,2025-03-07 18:00:00,24.40,52.50,67.20,77.30,Binh thuong,
Sup lo,2025-03-07 19:00:00,23.30,54.40,67.80,77.30,Binh thuong,
Sup lo,2025-03-07 20:00:00,24.70,56.20,63.80,72.90,Binh thuong,
Sup lo,2025-03-07 21:00:00,23.00,57.70,77.40,65.50,Binh thuong,
Sup lo,2025-03-07 22:00:00,23.00,58.90,69.30,65.50,Binh thuong,
Sup lo,2025-03-07 23:00:00,23.40,55.90,72.00,76.50,Binh thuong,
Sup lo,2025-03-08 00:00:00,24.40,56.10,78.10,76.50,Binh thuong,
Sup lo,2025-03-08 01:00:00,23.50,55.30,69.20,79.30,Binh thuong,
Sup lo,2025-03-08 02:00:00,25.00,59.50,67.20,77.70,Binh thuong,
Sup lo,2025-03-08 03:00:00,23.00,49.00,71.60,77.10,Binh thuong,
Sup lo,2025-03-08 04:00:00,24.60,52.60,66.90,77.10,Binh thuong,
Sup lo,2025-03-08 05:00:00,23.60,54.90,63.10,76.90,Binh thuong,
Sup lo,2025-03-08 06:00:00,24.80,47.40,72.20,68.40,Binh thuong,
Sup lo,2025-03-08 07:00:00,23.10,56.30,78.30,60.80,Binh thuong,
Sup lo,2025-03-08 08:00:00,24.60,56.90,76.60,61.10,Binh thuong,
Sup lo,2025-03-08 09:00:00,24.10,51.40,69.80,72.30,Binh thuong,
Sup lo,2025-03-08 10:00:00,23.50,47.40,63.90,63.80,Binh thuong,
Sup lo,2025-03-08 11:00:00,24.60,49.40,78.70,69.00,Binh thuong,
Sup lo,2025-03-08 12:00:00,23.60,47.40,73.60,69.00,Binh thuong,
Sup lo,2025-03-08 13:00:00,24.30,47.40,73.30,72.50,Binh thuong,
Sup lo,2025-03-08 14:00:00,23.00,53.10,66.90,64.20,Binh thuong,
Sup lo,2025-03-08 15:00:00,24.30,47.40,73.30,72.50,Binh thuong,
Sup lo,2025-03-08 16:00:00,23.00,53.10,66.90,64.20,Binh thuong,
Sup lo,2025-03-08 17:00:00,24.20,50.00,70.80,71.50,Binh thuong,
Sup lo,2025-03-08 18:00:00,24.80,54.00,72.20,68.50,Binh thuong,
Sup lo,2025-03-08 19:00:00,24.20,50.00,70.80,71.50,Binh thuong,
Sup lo,2025-03-08 20:00:00,24.80,54.00,72.20,68.50,Binh thuong,
Sup lo,2025-03-08 20:00:00,23.40,48.70,73.30,61.90,Binh thuong,
Sup lo,2025-03-08 21:00:00,24.90,46.80,75.40,77.30,Binh thuong,
Sup lo,2025-03-08 22:00:00,24.40,54.10,68.20,73.00,Binh thuong,
Sup lo,2025-03-08 23:00:00,24.30,52.20,65.90,73.00,Binh thuong,
Sup lo,2025-03-09 00:00:00,24.40,54.10,68.20,73.00,Binh thuong,
Sup lo,2025-03-09 01:00:00,23.50,49.00,73.70,70.50,Binh thuong,
Sup lo,2025-03-09 01:00:00,24.30,52.20,65.90,73.00,Binh thuong,
Sup lo,2025-03-09 02:00:00,23.50,49.00,73.70,70.50,Binh thuong,
Sup lo,2025-03-09 03:00:00,24.90,57.50,71.20,68.40,Binh thuong,
Sup lo,2025-03-09 04:00:00,23.50,55.60,66.60,68.40,Binh thuong,
Sup lo,2025-03-09 05:00:00,23.10,56.90,78.60,72.90,Binh thuong,
Sup lo,2025-03-09 06:00:00,24.10,46.90,76.80,69.10,Binh thuong,
Sup lo,2025-03-09 07:00:00,23.10,45.80,74.50,69.10,Binh thuong,
Sup lo,2025-03-09 08:00:00,24.00,53.80,75.90,68.60,Binh thuong,
Sup lo,2025-03-09 09:00:00,23.80,56.40,76.00,68.60,Binh thuong,
Sup lo,2025-03-09 10:00:00,23.10,45.80,74.50,69.10,Binh thuong,
Sup lo,2025-03-09 11:00:00,24.00,53.80,75.90,68.60,Binh thuong,
Sup lo,2025-03-09 12:00:00,23.80,56.40,76.00,68.60,Binh thuong,
Sup lo,2025-03-09 13:00:00,23.60,59.60,68.80,66.60,Binh thuong,
Sup lo,2025-03-09 14:00:00,23.10,57.50,60.60,67.10,Binh thuong,
Sup lo,2025-03-09 15:00:00,23.00,52.40,79.30,73.30,Binh thuong,
Sup lo,2025-03-09 16:00:00,23.30,45.90,75.10,62.70,Binh thuong,
Sup lo,2025-03-09 17:00:00,23.00,56.60,64.90,70.90,Binh thuong,
Sup lo,2025-03-09 18:00:00,23.70,49.30,65.40,72.00,Binh thuong,
Sup lo,2025-03-09 19:00:00,23.20,57.80,62.90,72.00,Binh thuong,
Sup lo,2025-03-09 20:00:00,25.00,50.10,73.70,78.10,Binh thuong,
Sup lo,2025-03-09 21:00:00,24.30,55.70,60.80,67.90,Binh thuong,
Sup lo,2025-03-09 22:00:00,23.80,53.90,77.90,69.50,Binh thuong,
Sup lo,2025-03-09 23:00:00,23.40,57.10,65.50,69.50,Binh thuong,
Sup lo,2025-03-10 00:00:00,24.30,49.80,64.90,69.50,Binh thuong,
Sup lo,2025-03-10 01:00:00,25.00,50.30,66.00,75.20,Binh thuong,
Sup lo,2025-03-10 02:00:00,24.30,46.80,74.10,66.60,Binh thuong,
Sup lo,2025-03-10 03:00:00,24.30,56.00,61.10,66.60,Binh thuong,
Sup lo,2025-03-10 04:00:00,24.30,46.80,74.10,66.60,Binh thuong,
Sup lo,2025-03-10 05:00:00,24.30,56.00,61.10,66.60,Binh thuong,
Sup lo,2025-03-10 06:00:00,23.50,59.70,67.10,79.20,Binh thuong,
Sup lo,2025-03-10 07:00:00,23.50,51.70,66.30,66.30,Binh thuong,
Sup lo,2025-03-10 08:00:00,24.50,45.60,64.40,69.00,Binh thuong,
Sup lo,2025-03-10 09:00:00,25.00,49.30,62.70,69.00,Binh thuong,
Sup lo,2025-03-10 10:00:00,23.70,54.60,71.70,64.90,Binh thuong,
Sup lo,2025-03-10 11:00:00,24.60,56.60,75.50,67.80,Binh thuong,
Sup lo,2025-03-10 12:00:00,24.50,48.70,64.30,66.60,Binh thuong,
Sup lo,2025-03-10 13:00:00,23.40,50.70,74.10,66.60,Binh thuong,
Sup lo,2025-03-10 14:00:00,24.60,51.90,73.10,75.20,Binh thuong,
